0,0.00012
2e-09,0.00012
4e-09,0.00016
6e-09,0.00024
8e-09,0.00032
1e-08,0.00036
1.2e-08,0.0004
1.4e-08,0.00048
1.6e-08,0.00052
1.8e-08,0.00056
2e-08,0.00064
2.2e-08,0.00068
2.4e-08,0.00076
2.6e-08,0.00088
2.8e-08,0.00092
3e-08,0.001
3.2e-08,0.00108
3.4e-08,0.00116
3.6e-08,0.00124
3.8e-08,0.00132
4e-08,0.00132
4.2e-08,0.00152
4.4e-08,0.00164
4.6e-08,0.00184
4.8e-08,0.00196
5e-08,0.00196
5.2e-08,0.00216
5.4e-08,0.00236
5.6e-08,0.00244
5.8e-08,0.00248
6e-08,0.00264
6.2e-08,0.00272
6.4e-08,0.0028
6.6e-08,0.00312
6.8e-08,0.00324
7e-08,0.00332
7.2e-08,0.00348
7.4e-08,0.00376
7.6e-08,0.00376
7.8e-08,0.00388
8e-08,0.004
8.2e-08,0.00412
8.4e-08,0.00416
8.6e-08,0.0042
8.8e-08,0.00432
9e-08,0.00436
9.2e-08,0.00448
9.4e-08,0.00472
9.6e-08,0.0048
9.8e-08,0.00488
1e-07,0.00492
1.02e-07,0.00496
1.04e-07,0.00512
1.06e-07,0.0052
1.08e-07,0.00532
1.1e-07,0.00532
1.12e-07,0.00532
1.14e-07,0.00544
1.16e-07,0.00556
1.18e-07,0.0056
1.2e-07,0.00568
1.22e-07,0.00572
1.24e-07,0.00584
1.26e-07,0.006
1.28e-07,0.00608
1.3e-07,0.00624
1.32e-07,0.00636
1.34e-07,0.00644
1.36e-07,0.0066
1.38e-07,0.00672
1.4e-07,0.00684
1.42e-07,0.00692
1.44e-07,0.00692
1.46e-07,0.00708
1.48e-07,0.00728
1.5e-07,0.00736
1.52e-07,0.00748
1.54e-07,0.00772
1.56e-07,0.0078
1.58e-07,0.00792
1.6e-07,0.00804
1.62e-07,0.00816
1.64e-07,0.0082
1.66e-07,0.00836
1.68e-07,0.0084
1.7e-07,0.00848
1.72e-07,0.00856
1.74e-07,0.00868
1.76e-07,0.0088
1.78e-07,0.00884
1.8e-07,0.00892
1.82e-07,0.00892
1.84e-07,0.00896
1.86e-07,0.00896
1.88e-07,0.0092
1.9e-07,0.0092
1.92e-07,0.00932
1.94e-07,0.00932
1.96e-07,0.0094
1.98e-07,0.00944
2e-07,0.00948
2.02e-07,0.00964
2.04e-07,0.00964
2.06e-07,0.00972
2.08e-07,0.00976
2.1e-07,0.0098
2.12e-07,0.00996
2.14e-07,0.01004
2.16e-07,0.01024
2.18e-07,0.01044
2.2e-07,0.01056
2.22e-07,0.01076
2.24e-07,0.01084
2.26e-07,0.01088
2.28e-07,0.01108
2.3e-07,0.01116
2.32e-07,0.0112
2.34e-07,0.01132
2.36e-07,0.0114
2.38e-07,0.01144
2.4e-07,0.01152
2.42e-07,0.0116
2.44e-07,0.0116
2.46e-07,0.01164
2.48e-07,0.01172
2.5e-07,0.01196
