0,4e-05
2e-10,0.0002
4e-10,0.00024
6e-10,0.00032
8e-10,0.00036
1e-09,0.0004
1.2e-09,0.00048
1.4e-09,0.00052
1.6e-09,0.0006
1.8e-09,0.00064
2e-09,0.00072
2.2e-09,0.00092
2.4e-09,0.0012
2.6e-09,0.0012
2.8e-09,0.00124
3e-09,0.0014
3.2e-09,0.00164
3.4e-09,0.00172
3.6e-09,0.00176
3.8e-09,0.00192
4e-09,0.00212
4.2e-09,0.0022
4.4e-09,0.00224
4.6e-09,0.00228
4.8e-09,0.00232
5e-09,0.00244
5.2e-09,0.00252
5.4e-09,0.00264
5.6e-09,0.00268
5.8e-09,0.00272
6e-09,0.00288
6.2e-09,0.003
6.4e-09,0.003
6.6e-09,0.00308
6.8e-09,0.00308
7e-09,0.00316
7.2e-09,0.00328
7.4e-09,0.00348
7.6e-09,0.00356
7.8e-09,0.0036
8e-09,0.00364
8.2e-09,0.00368
8.4e-09,0.0038
8.6e-09,0.00392
8.8e-09,0.004
9e-09,0.00416
9.2e-09,0.00428
9.4e-09,0.00436
9.6e-09,0.00444
9.8e-09,0.00456
1e-08,0.00464
1.02e-08,0.00468
1.04e-08,0.0048
1.06e-08,0.00492
1.08e-08,0.00496
1.1e-08,0.00504
1.12e-08,0.00516
1.14e-08,0.0052
1.16e-08,0.0052
1.18e-08,0.00528
1.2e-08,0.00528
1.22e-08,0.00544
1.24e-08,0.00556
1.26e-08,0.00568
1.28e-08,0.00568
1.3e-08,0.0058
1.32e-08,0.00588
1.34e-08,0.00596
1.36e-08,0.00596
1.38e-08,0.00616
1.4e-08,0.00628
1.42e-08,0.00636
1.44e-08,0.00656
1.46e-08,0.00664
1.48e-08,0.00672
1.5e-08,0.00684
1.52e-08,0.00696
1.54e-08,0.00704
1.56e-08,0.00708
1.58e-08,0.00716
1.6e-08,0.00724
1.62e-08,0.00732
1.64e-08,0.00744
1.66e-08,0.0076
1.68e-08,0.00768
1.7e-08,0.0078
1.72e-08,0.00792
1.74e-08,0.00804
1.76e-08,0.00808
1.78e-08,0.00832
1.8e-08,0.00836
1.82e-08,0.0084
1.84e-08,0.00856
1.86e-08,0.00864
1.88e-08,0.00876
1.9e-08,0.00884
1.92e-08,0.00892
1.94e-08,0.00904
1.96e-08,0.00908
1.98e-08,0.00916
2e-08,0.00932
2.02e-08,0.00948
2.04e-08,0.00956
2.06e-08,0.0096
2.08e-08,0.00968
2.1e-08,0.00968
2.12e-08,0.00976
2.14e-08,0.0099601
2.16e-08,0.01
2.18e-08,0.01008
2.2e-08,0.01028
2.22e-08,0.0104
2.24e-08,0.01052
2.26e-08,0.01052
2.28e-08,0.01052
2.3e-08,0.0106
2.32e-08,0.01064
2.34e-08,0.01076
2.36e-08,0.01084
2.38e-08,0.01088
2.4e-08,0.01096
2.42e-08,0.01112
2.44e-08,0.01124
2.46e-08,0.01144
2.48e-08,0.01144
2.5e-08,0.0116
2.52e-08,0.01164
2.54e-08,0.01172
2.56e-08,0.0118
2.58e-08,0.01196
2.6e-08,0.01204
2.62e-08,0.0122
2.64e-08,0.01224
2.66e-08,0.01232
2.68e-08,0.01236
2.7e-08,0.01248
2.72e-08,0.01248
2.74e-08,0.01256
2.76e-08,0.01264
2.78e-08,0.01276
2.8e-08,0.01296
2.82e-08,0.01308
2.84e-08,0.0132
2.86e-08,0.01344
2.88e-08,0.01348
2.9e-08,0.01356
2.92e-08,0.01368
2.94e-08,0.01376
2.96e-08,0.01388
2.98e-08,0.014
3e-08,0.01408
3.02e-08,0.01412
3.04e-08,0.01424
3.06e-08,0.01432
3.08e-08,0.01432
3.1e-08,0.01456
3.12e-08,0.01464
3.14e-08,0.01464
3.16e-08,0.01468
3.18e-08,0.01472
3.2e-08,0.01484
3.22e-08,0.01496
3.24e-08,0.01504
3.26e-08,0.01504
3.28e-08,0.01512
3.3e-08,0.0152
3.32e-08,0.01524
3.34e-08,0.0154
3.36e-08,0.01548
3.38e-08,0.01572
3.4e-08,0.0158
3.42e-08,0.01584
3.44e-08,0.01588
3.46e-08,0.01592
3.48e-08,0.01612
3.5e-08,0.0162
3.52e-08,0.01628
3.54e-08,0.01632
3.56e-08,0.01636
3.58e-08,0.0166
3.6e-08,0.01668
3.62e-08,0.01684
3.64e-08,0.01688
3.66e-08,0.01696
3.68e-08,0.01716
3.7e-08,0.0172
3.72e-08,0.01728
3.74e-08,0.01744
3.76e-08,0.0176
3.78e-08,0.01768
3.8e-08,0.01788
3.82e-08,0.01804
3.84e-08,0.01816
3.86e-08,0.01828
3.88e-08,0.0184
3.9e-08,0.01848
3.92e-08,0.01852
3.94e-08,0.01864
3.96e-08,0.01872
3.98e-08,0.01884
4e-08,0.01884
4.02e-08,0.01892
4.04e-08,0.019
4.06e-08,0.01908
4.08e-08,0.01916
4.1e-08,0.01924
4.12e-08,0.01944
4.14e-08,0.01952
4.16e-08,0.0196
4.18e-08,0.01968
4.2e-08,0.0198
4.22e-08,0.01992
4.24e-08,0.01996
4.26e-08,0.02012
4.28e-08,0.02024
4.3e-08,0.02032
4.32e-08,0.02032
4.34e-08,0.02032
4.36e-08,0.02036
4.38e-08,0.02044
4.4e-08,0.02048
4.42e-08,0.0206
4.44e-08,0.02068
4.46e-08,0.02084
4.48e-08,0.02092
4.5e-08,0.021
4.52e-08,0.0212
4.54e-08,0.02128
4.56e-08,0.02156
4.58e-08,0.02176
4.6e-08,0.02188
4.62e-08,0.022
4.64e-08,0.02212
4.66e-08,0.02212
4.68e-08,0.02216
4.7e-08,0.02232
4.72e-08,0.02232
4.74e-08,0.02236
4.76e-08,0.02256
4.78e-08,0.0226
4.8e-08,0.02264
4.82e-08,0.02276
4.84e-08,0.02296
4.86e-08,0.02308
4.88e-08,0.02312
4.9e-08,0.0232
4.92e-08,0.02328
4.94e-08,0.02336
4.96e-08,0.02352
4.98e-08,0.02364
5e-08,0.02372
5.02e-08,0.02384
5.04e-08,0.02408
5.06e-08,0.02416
5.08e-08,0.02416
5.1e-08,0.0242
5.12e-08,0.02444
5.14e-08,0.02456
5.16e-08,0.02464
5.18e-08,0.02472
5.2e-08,0.0248
5.22e-08,0.0248
5.24e-08,0.02496
5.26e-08,0.02504
5.28e-08,0.02536
5.3e-08,0.02564
5.32e-08,0.02568
5.34e-08,0.02576
5.36e-08,0.02584
5.38e-08,0.02596
5.4e-08,0.02612
5.42e-08,0.02624
5.44e-08,0.02644
5.46e-08,0.02648
5.48e-08,0.02668
5.5e-08,0.02676
5.52e-08,0.02688
5.54e-08,0.02696
5.56e-08,0.02696
5.58e-08,0.0272
5.6e-08,0.02732
5.62e-08,0.02732
5.64e-08,0.02736
5.66e-08,0.02752
5.68e-08,0.02756
5.7e-08,0.02768
5.72e-08,0.02772
5.74e-08,0.0278
5.76e-08,0.02792
5.78e-08,0.028
5.8e-08,0.02804
5.82e-08,0.0282
5.84e-08,0.02828
5.86e-08,0.02836
5.88e-08,0.0284
5.9e-08,0.02848
5.92e-08,0.02852
5.94e-08,0.02856
5.96e-08,0.02872
5.98e-08,0.0288
6e-08,0.02892
6.02e-08,0.029
6.04e-08,0.02908
6.06e-08,0.02908
6.08e-08,0.0292
6.1e-08,0.02932
6.12e-08,0.02944
6.14e-08,0.02944
6.16e-08,0.02964
6.18e-08,0.02968
6.2e-08,0.0298
6.22e-08,0.02988
6.24e-08,0.03012
6.26e-08,0.03024
6.28e-08,0.03028
6.3e-08,0.03036
6.32e-08,0.03052
6.34e-08,0.03068
6.36e-08,0.03076
6.38e-08,0.03084
6.4e-08,0.03084
6.42e-08,0.03096
6.44e-08,0.03104
6.46e-08,0.03116
6.48e-08,0.0312
6.5e-08,0.03124
6.52e-08,0.03144
6.54e-08,0.03152
6.56e-08,0.0318
6.58e-08,0.03184
6.6e-08,0.03188
6.62e-08,0.03196
6.64e-08,0.03196
6.66e-08,0.032
6.68e-08,0.03212
6.7e-08,0.03224
6.72e-08,0.03236
6.74e-08,0.03248
6.76e-08,0.03248
6.78e-08,0.03248
6.8e-08,0.0326
6.82e-08,0.03268
6.84e-08,0.03284
6.86e-08,0.03292
6.88e-08,0.033
6.9e-08,0.03308
6.92e-08,0.03312
6.94e-08,0.03324
6.96e-08,0.03328
6.98e-08,0.0334
7e-08,0.03352
7.02e-08,0.03364
7.04e-08,0.03372
7.06e-08,0.03384
7.08e-08,0.03388
7.1e-08,0.03392
7.12e-08,0.03428
7.14e-08,0.03428
7.16e-08,0.03428
7.18e-08,0.03432
7.2e-08,0.03444
7.22e-08,0.03452
7.24e-08,0.0348
7.26e-08,0.03488
7.28e-08,0.03496
7.3e-08,0.035
7.32e-08,0.03516
7.34e-08,0.03524
7.36e-08,0.03532
7.38e-08,0.03536
7.4e-08,0.03544
7.42e-08,0.0356
7.44e-08,0.03568
7.46e-08,0.03576
7.48e-08,0.03588
7.5e-08,0.03592
7.52e-08,0.036
7.54e-08,0.03612
7.56e-08,0.03616
7.58e-08,0.03624
7.6e-08,0.0364
7.62e-08,0.03636
7.64e-08,0.03644
