0,0.00092001
2e-10,0.00196
4e-10,0.00308
6e-10,0.00436
8e-10,0.0052
1e-09,0.00608
1.2e-09,0.00724
1.4e-09,0.00844
1.6e-09,0.0092
1.8e-09,0.01
2e-09,0.01092
2.2e-09,0.0122
2.4e-09,0.01272
2.6e-09,0.01368
2.8e-09,0.01452
3e-09,0.01568
3.2e-09,0.01644
3.4e-09,0.01704
3.6e-09,0.01792
3.8e-09,0.01876
4e-09,0.01984
4.2e-09,0.02064
4.4e-09,0.02152
4.6e-09,0.02276
4.8e-09,0.02372
5e-09,0.02472
5.2e-09,0.02572
5.4e-09,0.02668
5.6e-09,0.02792
5.8e-09,0.02888
6e-09,0.02968
6.2e-09,0.03068
6.4e-09,0.032
6.6e-09,0.03328
6.8e-09,0.03412
7e-09,0.03488
7.2e-09,0.03564
7.4e-09,0.03632
7.6e-09,0.03772
7.8e-09,0.03848
8e-09,0.03932
8.2e-09,0.04008
8.4e-09,0.04116
8.6e-09,0.04224
8.8e-09,0.04276
9e-09,0.04344
9.2e-09,0.0446
9.4e-09,0.04552
9.6e-09,0.04648
9.8e-09,0.04728
1e-08,0.04808
1.02e-08,0.0494
1.04e-08,0.0504
1.06e-08,0.05172
1.08e-08,0.05276
1.1e-08,0.0534
1.12e-08,0.05408
1.14e-08,0.05484
1.16e-08,0.05564
1.18e-08,0.0564
1.2e-08,0.05764
1.22e-08,0.05824
1.24e-08,0.05928
1.26e-08,0.05992
1.28e-08,0.0616
1.3e-08,0.0624
1.32e-08,0.06336
1.34e-08,0.0642
1.36e-08,0.06488
1.38e-08,0.06584
1.4e-08,0.06652
1.42e-08,0.06776
1.44e-08,0.06864
1.46e-08,0.06932
1.48e-08,0.07028
1.5e-08,0.07124
1.52e-08,0.07208
1.54e-08,0.07296
1.56e-08,0.07352
1.58e-08,0.07464
1.6e-08,0.07536
1.62e-08,0.07652
1.64e-08,0.07764
1.66e-08,0.07896
1.68e-08,0.07952
1.7e-08,0.08016
1.72e-08,0.08108
1.74e-08,0.08192
1.76e-08,0.0828
1.78e-08,0.08384
1.8e-08,0.0848
1.82e-08,0.08564
1.84e-08,0.08652
1.86e-08,0.08724
1.88e-08,0.08808
1.9e-08,0.08916
1.92e-08,0.0902
1.94e-08,0.09088
1.96e-08,0.09172
1.98e-08,0.09292
2e-08,0.09388
2.02e-08,0.09472
2.04e-08,0.09568
2.06e-08,0.09656
2.08e-08,0.09724
2.1e-08,0.09848
2.12e-08,0.09952
2.14e-08,0.10028
2.16e-08,0.10116
2.18e-08,0.10196
2.2e-08,0.10268
2.22e-08,0.10348
2.24e-08,0.10432
2.26e-08,0.10496
2.28e-08,0.1058
2.3e-08,0.10672
2.32e-08,0.10756
2.34e-08,0.10848
2.36e-08,0.10916
2.38e-08,0.1098
2.4e-08,0.1108
2.42e-08,0.11172
2.44e-08,0.11252
2.46e-08,0.11324
2.48e-08,0.11384
2.5e-08,0.11468
2.52e-08,0.11544
2.54e-08,0.11604
2.56e-08,0.11708
2.58e-08,0.11796
2.6e-08,0.11892
2.62e-08,0.11952
2.64e-08,0.12032
2.66e-08,0.1214
2.68e-08,0.12224
2.7e-08,0.12292
2.72e-08,0.12376
2.74e-08,0.12512
2.76e-08,0.12584
2.78e-08,0.12656
2.8e-08,0.12756
2.82e-08,0.12848
2.84e-08,0.1294
2.86e-08,0.13008
2.88e-08,0.13088
2.9e-08,0.13188
2.92e-08,0.1326
2.94e-08,0.1336
2.96e-08,0.13456
2.98e-08,0.13544
3e-08,0.13608
3.02e-08,0.13696
3.04e-08,0.13808
3.06e-08,0.13932
3.08e-08,0.1402
3.1e-08,0.1414
3.12e-08,0.1424
3.14e-08,0.14316
3.16e-08,0.14392
3.18e-08,0.1446
3.2e-08,0.14548
3.22e-08,0.1462
3.24e-08,0.14708
3.26e-08,0.14772
3.28e-08,0.14832
3.3e-08,0.14912
3.32e-08,0.15016
3.34e-08,0.15088
3.36e-08,0.15228
3.38e-08,0.15336
3.4e-08,0.15436
3.42e-08,0.1552
3.44e-08,0.15588
3.46e-08,0.1568
3.48e-08,0.15796
3.5e-08,0.15872
3.52e-08,0.15944
3.54e-08,0.1602
3.56e-08,0.16104
3.58e-08,0.162
3.6e-08,0.163
3.62e-08,0.16384
3.64e-08,0.16476
3.66e-08,0.16604
3.68e-08,0.16708
3.7e-08,0.16816
3.72e-08,0.16884
3.74e-08,0.16968
3.76e-08,0.17048
3.78e-08,0.17112
3.8e-08,0.17208
3.82e-08,0.17268
3.84e-08,0.17352
3.86e-08,0.17428
3.88e-08,0.17504
3.9e-08,0.1758
3.92e-08,0.17664
3.94e-08,0.17776
3.96e-08,0.17856
3.98e-08,0.17956
4e-08,0.18032
4.02e-08,0.18124
4.04e-08,0.18208
4.06e-08,0.18304
4.08e-08,0.184
4.1e-08,0.18452
4.12e-08,0.18544
4.14e-08,0.18632
4.16e-08,0.18744
4.18e-08,0.18824
4.2e-08,0.18924
4.22e-08,0.19012
4.24e-08,0.19076
4.26e-08,0.19168
4.28e-08,0.19228
4.3e-08,0.19296
4.32e-08,0.1938
4.34e-08,0.19468
4.36e-08,0.1952
4.38e-08,0.19596
4.4e-08,0.19704
4.42e-08,0.19772
4.44e-08,0.19816
4.46e-08,0.1992
4.48e-08,0.20008
4.5e-08,0.20072
4.52e-08,0.2012
4.54e-08,0.20236
4.56e-08,0.20344
4.58e-08,0.20428
4.6e-08,0.20516
4.62e-08,0.20584
4.64e-08,0.2064
4.66e-08,0.20716
4.68e-08,0.208
4.7e-08,0.20856
4.72e-08,0.2098
4.74e-08,0.21064
4.76e-08,0.21136
4.78e-08,0.21224
4.8e-08,0.21352
4.82e-08,0.2144
4.84e-08,0.21516
4.86e-08,0.21572
4.88e-08,0.2166
4.9e-08,0.21752
4.92e-08,0.21832
4.94e-08,0.21928
4.96e-08,0.22016
4.98e-08,0.22064
5e-08,0.2216
5.02e-08,0.22264
5.04e-08,0.22316
5.06e-08,0.22412
5.08e-08,0.22472
5.1e-08,0.22536
